,Cluster,Degree,Id,Label,Probability,Qid,Topic,clustering,modularity_class
15067,3.0,7.0,1791.0,Anti-ballistic missile,0.10088862478733063,Q574594,History_and_Society.Society,0.190476,15.0
15068,3.0,7.0,1791.0,Anti-ballistic missile,0.0,Q574594,Geography.Regions.Asia.Asia*,0.190476,15.0
15069,3.0,7.0,1791.0,Anti-ballistic missile,0.0,Q574594,Geography.Regions.Asia.East_Asia,0.190476,15.0
15070,2.0,13.0,939423.0,Mr. Lawrence,0.9947898983955383,Q4408,Culture.Biography.Biography*,0.974359,28.0
15071,2.0,13.0,939423.0,Mr. Lawrence,0.6001983880996704,Q4408,Culture.Media.Media*,0.974359,28.0
15072,2.0,13.0,939423.0,Mr. Lawrence,0.3629792034626007,Q4408,Culture.Media.Entertainment,0.974359,28.0
15073,2.0,13.0,939423.0,Mr. Lawrence,0.1778208613395691,Q4408,Culture.Media.Television,0.974359,28.0
15074,2.0,13.0,939423.0,Mr. Lawrence,0.11597072333097458,Q4408,Culture.Media.Video_games,0.974359,28.0
15075,2.0,13.0,939423.0,Mr. Lawrence,0.0,Q4408,Geography.Regions.Americas.North_America,0.974359,28.0
15076,3.0,8.0,383395.0,Battle of Rennell Island,0.9732507467269897,Q610242,History_and_Society.Military_and_warfare,0.892857,24.0
15077,3.0,8.0,383395.0,Battle of Rennell Island,0.771853506565094,Q610242,Geography.Regions.Asia.East_Asia,0.892857,24.0
15078,3.0,8.0,383395.0,Battle of Rennell Island,0.6224693655967712,Q610242,Geography.Regions.Asia.Asia*,0.892857,24.0
15079,3.0,8.0,383395.0,Battle of Rennell Island,0.6001983880996704,Q610242,Geography.Regions.Oceania,0.892857,24.0
15080,3.0,8.0,383395.0,Battle of Rennell Island,0.3702353835105896,Q610242,Geography.Regions.Americas.North_America,0.892857,24.0
15081,3.0,8.0,383395.0,Battle of Rennell Island,0.275139719247818,Q610242,Geography.Regions.Europe.Europe*,0.892857,24.0
15082,3.0,8.0,383395.0,Battle of Rennell Island,0.2689514458179474,Q610242,Geography.Regions.Europe.Western_Europe,0.892857,24.0
15083,3.0,8.0,383395.0,Battle of Rennell Island,0.20690405368804932,Q610242,Geography.Regions.Europe.Northern_Europe,0.892857,24.0
15084,3.0,8.0,383395.0,Battle of Rennell Island,0.13297423720359802,Q610242,Geography.Regions.Europe.Southern_Europe,0.892857,24.0
15085,3.0,8.0,383395.0,Battle of Rennell Island,0.10375863313674927,Q610242,History_and_Society.History,0.892857,24.0
15086,0.0,1.0,3433805.0,Eric Winston,0.9937201142311096,Q5387778,Culture.Biography.Biography*,0.0,19.0
15087,0.0,1.0,3433805.0,Eric Winston,0.9896818399429321,Q5387778,Culture.Sports,0.0,19.0
15088,0.0,1.0,3433805.0,Eric Winston,0.022430347442626952,Q5387778,Geography.Regions.Americas.North_America,0.0,19.0
15089,5.0,4.0,45230571.0,1937 Fox vault fire,0.7248802781105042,Q19865585,Geography.Regions.Americas.North_America,0.333333,6.0
15090,5.0,4.0,45230571.0,1937 Fox vault fire,0.7248802781105042,Q19865585,History_and_Society.Politics_and_government,0.333333,6.0
15091,5.0,4.0,45230571.0,1937 Fox vault fire,0.12253321707248688,Q19865585,Geography.Regions.Asia.Asia*,0.333333,6.0
15092,5.0,4.0,45230571.0,1937 Fox vault fire,0.10375863313674927,Q19865585,STEM.STEM*,0.333333,6.0
15093,5.0,4.0,45230571.0,1937 Fox vault fire,0.10088862478733063,Q19865585,History_and_Society.Military_and_warfare,0.333333,6.0
15094,0.0,2.0,27400741.0,Mike Kafka,0.9931061863899231,Q14950721,Culture.Biography.Biography*,0.0,19.0
15095,0.0,2.0,27400741.0,Mike Kafka,0.9911626577377319,Q14950721,Culture.Sports,0.0,19.0
15096,0.0,2.0,27400741.0,Mike Kafka,0.270853506565094,Q14950721,Geography.Regions.Americas.North_America,0.0,19.0
15097,4.0,1.0,1006985.0,Saul Chaplin,0.9958112239837646,Q542481,Culture.Biography.Biography*,0.0,20.0
15098,4.0,1.0,1006985.0,Saul Chaplin,0.4301573634147644,Q542481,Culture.Media.Media*,0.0,20.0
15099,4.0,1.0,1006985.0,Saul Chaplin,0.3702353835105896,Q542481,Culture.Media.Music,0.0,20.0
15100,4.0,1.0,1006985.0,Saul Chaplin,0.21207880973815918,Q542481,Culture.Performing_arts,0.0,20.0
15101,4.0,1.0,1006985.0,Saul Chaplin,0.0,Q542481,Geography.Regions.Americas.North_America,0.0,20.0
15102,3.0,22.0,25318059.0,Budapest Memorandum on Security Assurances,0.6926519870758057,Q1000658,History_and_Society.Military_and_warfare,0.545455,15.0
15103,3.0,22.0,25318059.0,Budapest Memorandum on Security Assurances,0.5000100135803223,Q1000658,History_and_Society.Politics_and_government,0.545455,15.0
15104,3.0,22.0,25318059.0,Budapest Memorandum on Security Assurances,0.30218379402160644,Q1000658,Geography.Regions.Europe.Eastern_Europe,0.545455,15.0
15105,3.0,22.0,25318059.0,Budapest Memorandum on Security Assurances,0.26285186409950256,Q1000658,History_and_Society.Society,0.545455,15.0
15106,3.0,22.0,25318059.0,Budapest Memorandum on Security Assurances,0.014629947185516357,Q1000658,Geography.Regions.Europe.Europe*,0.545455,15.0
15107,2.0,1.0,28391657.0,JetBlue flight attendant incident,0.9954004287719727,Q16980766,STEM.Engineering,0.0,3.0
15108,2.0,1.0,28391657.0,JetBlue flight attendant incident,0.9951046109199524,Q16980766,History_and_Society.Transportation,0.0,3.0
15109,2.0,1.0,28391657.0,JetBlue flight attendant incident,0.9732507467269897,Q16980766,STEM.STEM*,0.0,3.0
15110,2.0,1.0,28391657.0,JetBlue flight attendant incident,0.47305266761779785,Q16980766,Geography.Regions.Americas.North_America,0.0,3.0
15111,2.0,1.0,28391657.0,JetBlue flight attendant incident,0.21207880973815918,Q16980766,History_and_Society.Politics_and_government,0.0,3.0
15112,9.0,2.0,268355.0,River Tamar,0.9890230894088745,Q578127,Geography.Regions.Europe.Europe*,0.0,14.0
15113,9.0,2.0,268355.0,River Tamar,0.9740526676177979,Q578127,Geography.Regions.Europe.Northern_Europe,0.0,14.0
15114,9.0,2.0,268355.0,River Tamar,0.4378334879875183,Q578127,Geography.Geographical,0.0,14.0
15115,0.0,5.0,56175961.0,Holton Hill,0.998309314250946,Q47007026,Culture.Biography.Biography*,1.0,19.0
15116,0.0,5.0,56175961.0,Holton Hill,0.9219318628311157,Q47007026,Culture.Sports,1.0,19.0
15117,0.0,5.0,56175961.0,Holton Hill,0.0,Q47007026,Geography.Regions.Americas.North_America,1.0,19.0
15118,4.0,4.0,3445701.0,Lebo M.,0.9790457487106323,Q109045,Culture.Biography.Biography*,1.0,2.0
15119,4.0,4.0,3445701.0,Lebo M.,0.7057950496673584,Q109045,Culture.Media.Music,1.0,2.0
15120,4.0,4.0,3445701.0,Lebo M.,0.5621865391731262,Q109045,Culture.Media.Media*,1.0,2.0
15121,4.0,4.0,3445701.0,Lebo M.,0.10375863313674927,Q109045,Culture.Performing_arts,1.0,2.0
15122,3.0,6.0,31491.0,Theoretical chemistry,0.9994215965270996,Q321150,STEM.Chemistry,0.266667,17.0
15123,3.0,6.0,31491.0,Theoretical chemistry,0.9914325475692749,Q321150,STEM.STEM*,0.266667,17.0
15124,3.0,6.0,31491.0,Theoretical chemistry,0.1294127255678177,Q321150,STEM.Technology,0.266667,17.0
15125,9.0,3.0,11604541.0,Earthworks (archaeology),0.9099169969558716,Q1349587,History_and_Society.History,0.333333,14.0
15126,9.0,3.0,11604541.0,Earthworks (archaeology),0.5312193632125854,Q1349587,History_and_Society.Military_and_warfare,0.333333,14.0
15127,9.0,3.0,11604541.0,Earthworks (archaeology),0.19194278120994568,Q1349587,STEM.STEM*,0.333333,14.0
15128,9.0,3.0,11604541.0,Earthworks (archaeology),0.13661839067935944,Q1349587,STEM.Technology,0.333333,14.0
15129,9.0,3.0,11604541.0,Earthworks (archaeology),0.11280541121959686,Q1349587,STEM.Engineering,0.333333,14.0
15130,14.0,8.0,902735.0,House of Munsö,0.8991314172744751,Q1075161,Culture.Biography.Biography*,0.178571,27.0
15131,14.0,8.0,902735.0,House of Munsö,0.7310686111450195,Q1075161,History_and_Society.History,0.178571,27.0
15132,14.0,8.0,902735.0,House of Munsö,0.16442059183120727,Q1075161,Geography.Regions.Europe.Europe*,0.178571,27.0
15133,14.0,8.0,902735.0,House of Munsö,0.06118653917312622,Q1075161,Geography.Regions.Europe.Northern_Europe,0.178571,27.0
15134,14.0,8.0,902735.0,House of Munsö,0.0,Q1075161,Geography.Regions.Asia.Asia*,0.178571,27.0
15135,14.0,8.0,902735.0,House of Munsö,0.0,Q1075161,Geography.Regions.Asia.East_Asia,0.178571,27.0
15136,1.0,2.0,46435401.0,Janneman Stander,0.9450047016143799,Q20981983,Culture.Biography.Biography*,0.0,12.0
15137,1.0,2.0,46435401.0,Janneman Stander,0.9173126816749573,Q20981983,Culture.Sports,0.0,12.0
15138,1.0,2.0,46435401.0,Janneman Stander,0.49119411611557007,Q20981983,Geography.Regions.Africa.Southern_Africa,0.0,12.0
15139,1.0,2.0,46435401.0,Janneman Stander,0.4869562258720398,Q20981983,Geography.Regions.Africa.Africa*,0.0,12.0
15140,2.0,2.0,25681121.0,Financial transaction tax,0.9740526676177979,Q1328471,History_and_Society.Business_and_economics,0.0,1.0
15141,2.0,2.0,25681121.0,Financial transaction tax,0.7879412174224854,Q1328471,History_and_Society.Politics_and_government,0.0,1.0
15142,2.0,2.0,25681121.0,Financial transaction tax,0.18714269995689392,Q1328471,STEM.STEM*,0.0,1.0
15143,2.0,2.0,25681121.0,Financial transaction tax,0.1824355274438858,Q1328471,History_and_Society.Society,0.0,1.0
15144,0.0,2.0,42713955.0,Richard Rodgers (American football),0.9980222582817078,Q16894548,Culture.Biography.Biography*,1.0,19.0
15145,0.0,2.0,42713955.0,Richard Rodgers (American football),0.9867871999740601,Q16894548,Culture.Sports,1.0,19.0
15146,0.0,2.0,42713955.0,Richard Rodgers (American football),0.0,Q16894548,Geography.Regions.Americas.North_America,1.0,19.0
15147,16.0,6.0,1561317.0,Cayuse War,0.9871888160705566,Q1052060,History_and_Society.Military_and_warfare,0.466667,8.0
15148,16.0,6.0,1561317.0,Cayuse War,0.2689514458179474,Q1052060,Culture.Biography.Biography*,0.466667,8.0
15149,16.0,6.0,1561317.0,Cayuse War,0.12878464365005493,Q1052060,Geography.Regions.Americas.North_America,0.466667,8.0
15150,18.0,5.0,3024277.0,Dallas Eakins,0.9994029402732849,Q3012442,Culture.Biography.Biography*,0.7,31.0
15151,18.0,5.0,3024277.0,Dallas Eakins,0.8962613940238953,Q3012442,Culture.Sports,0.7,31.0
15152,18.0,5.0,3024277.0,Dallas Eakins,0.41144620084762573,Q3012442,Geography.Regions.Americas.North_America,0.7,31.0
15153,1.0,3.0,5715681.0,Paul Tisdale,0.998599648475647,Q3438358,Culture.Biography.Biography*,0.0,11.0
15154,1.0,3.0,5715681.0,Paul Tisdale,0.9981998205184937,Q3438358,Culture.Sports,0.0,11.0
15155,1.0,3.0,5715681.0,Paul Tisdale,0.16442059183120727,Q3438358,Geography.Regions.Europe.Europe*,0.0,11.0
15156,1.0,3.0,5715681.0,Paul Tisdale,0.0,Q3438358,Geography.Regions.Europe.Northern_Europe,0.0,11.0
15157,6.0,1.0,32117.0,Upper Peninsula of Michigan,0.9972950220108032,Q1338,Geography.Regions.Americas.North_America,0.0,30.0
15158,6.0,1.0,32117.0,Upper Peninsula of Michigan,0.3629792034626007,Q1338,Geography.Geographical,0.0,30.0
15159,0.0,2.0,53914971.0,Isaiah McKenzie,0.9952548146247864,Q29609542,Culture.Biography.Biography*,1.0,19.0
15160,0.0,2.0,53914971.0,Isaiah McKenzie,0.9935217499732971,Q29609542,Culture.Sports,1.0,19.0
15161,0.0,2.0,53914971.0,Isaiah McKenzie,0.0,Q29609542,Geography.Regions.Americas.North_America,1.0,19.0
15162,3.0,3.0,2530771.0,Rokot,0.9939124584197998,Q682764,STEM.Technology,1.0,17.0
15163,3.0,3.0,2530771.0,Rokot,0.9921941161155701,Q682764,History_and_Society.Transportation,1.0,17.0
15164,3.0,3.0,2530771.0,Rokot,0.9875783920288086,Q682764,STEM.Space,1.0,17.0
15165,3.0,3.0,2530771.0,Rokot,0.9871888160705566,Q682764,STEM.STEM*,1.0,17.0
15166,3.0,3.0,2530771.0,Rokot,0.44553956389427185,Q682764,History_and_Society.Society,1.0,17.0
15167,0.0,1.0,57662497.0,Growing Pains (Alessia Cara song),0.998977780342102,Q55079270,Culture.Media.Music,0.0,19.0
15168,0.0,1.0,57662497.0,Growing Pains (Alessia Cara song),0.9970290064811707,Q55079270,Culture.Media.Media*,0.0,19.0
15169,0.0,1.0,57662497.0,Growing Pains (Alessia Cara song),0.03021936321258545,Q55079270,Geography.Regions.Americas.North_America,0.0,19.0
15170,0.0,3.0,2389677.0,Matt Cavanaugh,1.0000100135803223,Q5569794,Culture.Sports,0.666667,19.0
15171,0.0,3.0,2389677.0,Matt Cavanaugh,0.9987257122993469,Q5569794,Culture.Biography.Biography*,0.666667,19.0
15172,0.0,3.0,2389677.0,Matt Cavanaugh,0.24217800998687744,Q5569794,Geography.Regions.Americas.North_America,0.666667,19.0
15173,0.0,3.0,2389677.0,Matt Cavanaugh,0.1732981950044632,Q5569794,History_and_Society.Education,0.666667,19.0
15174,0.0,4.0,1566383.0,Braylon Edwards,0.9952548146247864,Q902994,Culture.Sports,0.0,19.0
15175,0.0,4.0,1566383.0,Braylon Edwards,0.9937201142311096,Q902994,Culture.Biography.Biography*,0.0,19.0
15176,0.0,4.0,1566383.0,Braylon Edwards,0.3344935646057129,Q902994,Geography.Regions.Americas.North_America,0.0,19.0
15177,6.0,14.0,4517011.0,John Dawson Dewhirst,0.9970290064811707,Q1699776,Culture.Biography.Biography*,1.0,11.0
15178,6.0,14.0,4517011.0,John Dawson Dewhirst,0.11597072333097458,Q1699776,History_and_Society.Politics_and_government,1.0,11.0
15179,6.0,14.0,4517011.0,John Dawson Dewhirst,0.0,Q1699776,Geography.Regions.Europe.Europe*,1.0,11.0
15180,6.0,14.0,4517011.0,John Dawson Dewhirst,0.0,Q1699776,Geography.Regions.Europe.Northern_Europe,1.0,11.0
15181,7.0,15.0,11058659.0,Before the Revolution,0.9450047016143799,Q239630,Culture.Media.Films,1.0,23.0
15182,7.0,15.0,11058659.0,Before the Revolution,0.9149109721183777,Q239630,Culture.Media.Media*,1.0,23.0
15183,7.0,15.0,11058659.0,Before the Revolution,0.34697775745391846,Q239630,Geography.Regions.Europe.Southern_Europe,1.0,23.0
15184,7.0,15.0,11058659.0,Before the Revolution,0.2921159734725952,Q239630,Geography.Regions.Europe.Europe*,1.0,23.0
15185,20.0,10.0,925495.0,Elections in Taiwan,0.9883227348327637,Q5354906,Culture.Biography.Biography*,0.555556,18.0
15186,20.0,10.0,925495.0,Elections in Taiwan,0.9466066956520081,Q5354906,History_and_Society.Society,0.555556,18.0
15187,20.0,10.0,925495.0,Elections in Taiwan,0.8221991658210754,Q5354906,History_and_Society.Politics_and_government,0.555556,18.0
15188,20.0,10.0,925495.0,Elections in Taiwan,0.49901001358032226,Q5354906,Geography.Regions.Asia.East_Asia,0.555556,18.0
15189,20.0,10.0,925495.0,Elections in Taiwan,0.4986417164802551,Q5354906,Geography.Regions.Asia.Asia*,0.555556,18.0
15190,20.0,10.0,925495.0,Elections in Taiwan,0.16027602553367615,Q5354906,History_and_Society.Military_and_warfare,0.555556,18.0
15191,3.0,2.0,404767.0,Republican Party of Armenia,0.9149109721183777,Q1144610,History_and_Society.Politics_and_government,0.0,15.0
15192,3.0,2.0,404767.0,Republican Party of Armenia,0.270853506565094,Q1144610,Geography.Regions.Asia.Asia*,0.0,15.0
15193,3.0,2.0,404767.0,Republican Party of Armenia,0.23006861114501953,Q1144610,Geography.Regions.Asia.West_Asia,0.0,15.0
15194,3.0,2.0,404767.0,Republican Party of Armenia,0.0,Q1144610,Geography.Regions.Europe.Europe*,0.0,15.0
15195,0.0,6.0,40496301.0,Josh Hill (American football),0.9905974268913269,Q14950824,Culture.Biography.Biography*,0.933333,19.0
15196,0.0,6.0,40496301.0,Josh Hill (American football),0.9481645226478577,Q14950824,Culture.Sports,0.933333,19.0
15197,0.0,6.0,40496301.0,Josh Hill (American football),0.0,Q14950824,Geography.Regions.Americas.North_America,0.933333,19.0
15198,0.0,2.0,16677823.0,2000 New York Giants season,0.997758150100708,Q4597699,Culture.Sports,0.0,19.0
15199,0.0,2.0,16677823.0,2000 New York Giants season,0.3165845146179199,Q4597699,Geography.Regions.Americas.North_America,0.0,19.0
15200,0.0,15.0,4285719.0,Brad Nessler,0.9984612464904785,Q3247369,Culture.Biography.Biography*,0.12381,19.0
15201,0.0,15.0,4285719.0,Brad Nessler,0.8933194279670715,Q3247369,Culture.Sports,0.12381,19.0
15202,0.0,15.0,4285719.0,Brad Nessler,0.12253321707248688,Q3247369,Culture.Media.Media*,0.12381,19.0
15203,0.0,15.0,4285719.0,Brad Nessler,0.0068218579292297354,Q3247369,Geography.Regions.Americas.North_America,0.12381,19.0
15204,2.0,4.0,4081841.0,Lordstown Assembly,0.8840492963790894,Q6680249,Geography.Regions.Americas.North_America,0.5,21.0
15205,2.0,4.0,4081841.0,Lordstown Assembly,0.6150978803634644,Q6680249,STEM.Engineering,0.5,21.0
15206,2.0,4.0,4081841.0,Lordstown Assembly,0.6001983880996704,Q6680249,STEM.STEM*,0.5,21.0
15207,2.0,4.0,4081841.0,Lordstown Assembly,0.585111141204834,Q6680249,History_and_Society.Transportation,0.5,21.0
15208,2.0,4.0,4081841.0,Lordstown Assembly,0.11597072333097458,Q6680249,History_and_Society.Business_and_economics,0.5,21.0
15209,4.0,2.0,38434489.0,Bruno Zuculini,0.9777238368988037,Q3645977,Culture.Biography.Biography*,0.0,20.0
15210,4.0,2.0,38434489.0,Bruno Zuculini,0.9450047016143799,Q3645977,Culture.Sports,0.0,20.0
15211,1.0,16.0,17578875.0,Keith Earls,0.9972950220108032,Q439453,Culture.Biography.Biography*,0.608333,12.0
15212,1.0,16.0,17578875.0,Keith Earls,0.8670457601547241,Q439453,Culture.Sports,0.608333,12.0
15213,1.0,16.0,17578875.0,Keith Earls,0.4209318628311157,Q439453,Geography.Regions.Europe.Europe*,0.608333,12.0
15214,1.0,16.0,17578875.0,Keith Earls,0.41865252161026,Q439453,Geography.Regions.Europe.Northern_Europe,0.608333,12.0
15215,5.0,1.0,33222541.0,The Hunter (2011 Australian film),0.983095109462738,Q2118926,Culture.Media.Films,0.0,6.0
15216,5.0,1.0,33222541.0,The Hunter (2011 Australian film),0.9783946871757507,Q2118926,Culture.Media.Media*,0.0,6.0
15217,5.0,1.0,33222541.0,The Hunter (2011 Australian film),0.12146936559677124,Q2118926,Geography.Regions.Oceania,0.0,6.0
15218,4.0,1.0,34599407.0,Stephen Cloobeck,0.9942797422409058,Q7609562,Culture.Biography.Biography*,0.0,20.0
15219,4.0,1.0,34599407.0,Stephen Cloobeck,0.09167657995223999,Q7609562,Geography.Regions.Americas.North_America,0.0,20.0
15220,0.0,7.0,9982811.0,History of the Detroit Lions,0.771853506565094,Q5869331,Culture.Sports,0.47619,19.0
15221,0.0,7.0,9982811.0,History of the Detroit Lions,0.15036486291885376,Q5869331,Geography.Regions.Americas.North_America,0.47619,19.0
15222,3.0,7.0,361643.0,Nicolae Iorga,0.9926641583442688,Q313581,Culture.Biography.Biography*,0.190476,15.0
15223,3.0,7.0,361643.0,Nicolae Iorga,0.3509628047943115,Q313581,Geography.Regions.Europe.Europe*,0.190476,15.0
15224,3.0,7.0,361643.0,Nicolae Iorga,0.1824355274438858,Q313581,Culture.Literature,0.190476,15.0
15225,3.0,7.0,361643.0,Nicolae Iorga,0.11921291798353195,Q313581,Culture.Philosophy_and_religion,0.190476,15.0
15226,3.0,7.0,361643.0,Nicolae Iorga,0.11597072333097458,Q313581,History_and_Society.History,0.190476,15.0
15227,3.0,7.0,361643.0,Nicolae Iorga,0.10667316818237305,Q313581,Geography.Regions.Europe.Eastern_Europe,0.190476,15.0
15228,3.0,7.0,361643.0,Nicolae Iorga,0.0,Q313581,Geography.Regions.Europe.Western_Europe,0.190476,15.0
15229,3.0,2.0,58064493.0,Operation Unifier,0.8267217874526978,Q28912924,History_and_Society.Military_and_warfare,1.0,15.0
15230,3.0,2.0,58064493.0,Operation Unifier,0.42315183782577515,Q28912924,Geography.Regions.Europe.Eastern_Europe,1.0,15.0
15231,3.0,2.0,58064493.0,Operation Unifier,0.06886266374588013,Q28912924,Geography.Regions.Europe.Europe*,1.0,15.0
15232,1.0,2.0,53997205.0,Joe Cokanasiga,0.9983615279197693,Q29868478,Culture.Biography.Biography*,0.0,12.0
15233,1.0,2.0,53997205.0,Joe Cokanasiga,0.9926641583442688,Q29868478,Culture.Sports,0.0,12.0
15234,8.0,4.0,41593603.0,Raisa Padamsee,0.9814634323120117,Q16201518,Culture.Biography.Biography*,0.833333,16.0
15235,8.0,4.0,41593603.0,Raisa Padamsee,0.253925012588501,Q16201518,Geography.Regions.Asia.Asia*,0.833333,16.0
15236,8.0,4.0,41593603.0,Raisa Padamsee,0.16452647745609283,Q16201518,Culture.Biography.Women,0.833333,16.0
15237,8.0,4.0,41593603.0,Raisa Padamsee,0.13604079389572143,Q16201518,Geography.Regions.Asia.South_Asia,0.833333,16.0
15238,2.0,5.0,46644993.0,James Heappey,0.9990700483322144,Q19958052,Culture.Biography.Biography*,0.3,1.0
15239,2.0,5.0,46644993.0,James Heappey,0.9896818399429321,Q19958052,History_and_Society.Politics_and_government,0.3,1.0
15240,2.0,5.0,46644993.0,James Heappey,0.4753205647468567,Q19958052,Geography.Regions.Europe.Northern_Europe,0.3,1.0
15241,2.0,5.0,46644993.0,James Heappey,0.47225074672698975,Q19958052,Geography.Regions.Europe.Europe*,0.3,1.0
15242,1.0,11.0,52873863.0,2019 Africa Cup of Nations qualification Group B,1.0000100135803223,Q28445671,Culture.Sports,0.763636,11.0
15243,0.0,2.0,48933617.0,Len Berman,0.9914325475692749,Q6521679,Culture.Biography.Biography*,0.0,19.0
15244,0.0,2.0,48933617.0,Len Berman,0.6297846436500549,Q6521679,Culture.Media.Media*,0.0,19.0
15245,0.0,2.0,48933617.0,Len Berman,0.1824355274438858,Q6521679,Culture.Sports,0.0,19.0
15246,0.0,2.0,48933617.0,Len Berman,0.0,Q6521679,Geography.Regions.Americas.North_America,0.0,19.0
15247,3.0,2.0,28714419.0,Economy of England in the Middle Ages,0.9893575310707092,Q3087872,History_and_Society.History,0.0,15.0
15248,3.0,2.0,28714419.0,Economy of England in the Middle Ages,0.5544804334640503,Q3087872,History_and_Society.Business_and_economics,0.0,15.0
15249,3.0,2.0,28714419.0,Economy of England in the Middle Ages,0.0,Q3087872,Geography.Regions.Asia.Asia*,0.0,15.0
